Year,Team,Name,Salary,nameFirst,nameLast,cleanFirst,cleanLast,playerID
2017,LAD,Andre Ethier,17500000,Andre,Ethier,andre,ethier,ethiean01
2017,LAD,Justin Turner,16000000,Justin,Turner,justin,turner,turneju01
2017,LAD,Rich Hill,14000000,Rich,Hill,rich,hill,hillri01
2017,LAD,Kenley Jansen,14000000,Kenley,Jansen,kenley,jansen,janseke01
2017,LAD,Brandon McCarthy,10000000,Brandon,McCarthy,brandon,mccarthy,mccarbr01
2017,LAD,Kenta Maeda,7250000,Kenta,Maeda,kenta,maeda,maedake01
2017,LAD,Hyun-Jin Ryu,7000000,Hyun-Jin,Ryu,hyunjin,ryu,ryuhy01
2017,LAD,Yasiel Puig,6500000,Yasiel,Puig,yasiel,puig,puigya01
2017,LAD,Logan Forsythe,5750000,Logan,Forsythe,logan,forsythe,forsylo01
2017,LAD,Yasmani Grandal,5500000,Yasmani,Grandal,yasmani,grandal,grandya01
2017,LAD,Yu Darvish,3786867,Yu,Darvish,yu,darvish,darviyu01
2017,LAD,Curtis Granderson,3606548,Curtis,Granderson,curtis,granderson,grandcu01
2017,LAD,Alex Wood,2800000,Alex,Wood,alex,wood,woodal01
2017,LAD,Chase Utley,2250000,Chase,Utley,chase,utley,utleych01
2017,LAD,Tony Watson,1927863,Tony,Watson,tony,watson,watsoto01
2017,LAD,Luis Avilan,1500000,Luis,Avilan,luis,avilan,avilalu01
2017,LAD,Brandon Morrow,1250000,Brandon,Morrow,brandon,morrow,morrobr01
2017,LAD,Josh Fields,1050000,Josh,Fields,josh,fields,fieldjo01
2017,LAD,Tony Cingrani,628299,Tony,Cingrani,tony,cingrani,cingrto01
2017,LAD,Corey Seager,575000,Corey,Seager,corey,seager,seageco01
2017,LAD,Enrique Hernandez,555000,Enrique,Hernandez,enrique,hernandez,hernaen02
2017,LAD,Pedro Baez,550000,Pedro,Baez,pedro,baez,baezpe01
2017,LAD,Ross Stripling,540000,Ross,Stripling,ross,stripling,stripro01
2017,LAD,Austin Barnes,540000,Austin,Barnes,austin,barnes,barneau01
2017,LAD,Cody Bellinger,535000,Cody,Bellinger,cody,bellinger,bellico01
2017,LAD,Joc Pederson,500445,Joc,Pederson,joc,pederson,pederjo01
2017,LAD,Chris Taylor,485218,Chris,Taylor,chris,taylor,tayloch03
2017,LAD,Rob Segedin,447219,Rob,Segedin,rob,segedin,segedro01
2017,LAD,Brock Stewart,223212,Brock,Stewart,brock,stewart,stewabr01
2017,LAD,Jose Miguel Fernandez,200000,Jose Miguel,Fernandez,josemiguel,fernandez,fernajo01
2017,LAD,Trayce Thompson,172457,Trayce,Thompson,trayce,thompson,thomptr01
2017,LAD,Edward Paredes,151996,Edward,Paredes,edward,paredes,pareded01
2017,LAD,Alex Verdugo,90613,Alex,Verdugo,alex,verdugo,verdual01
2017,LAD,Charlie Culberson,81135,Charlie,Culberson,charlie,culberson,culbech01
2017,LAD,Walker Buehler,75998,Walker,Buehler,walker,buehler,buehlwa01
2017,LAD,Kyle Farmer,67229,Kyle,Farmer,kyle,farmer,farmeky01
2017,LAD,Wilmer Font,53500,Wilmer,Font,wilmer,font,fontwi01
2017,LAD,Tim Locastro,8769,Tim,Locastro,tim,locastro,locasti01
2017,LAD,Scott Kazmir,8000000,Scott,Kazmir,scott,kazmir,kazmisc01
2017,LAD,Franklin Gutierrez,2600000,Franklin,Gutierrez,franklin,gutierrez,gutiefr01
2017,LAD,Yimi Garcia,555000,Yimi,Garcia,yimi,garcia,garciyi01
2017,LAD,Grant Dayton,540000,Grant,Dayton,grant,dayton,daytogr01
2017,LAD,Andrew Toles,540000,Andrew,Toles,andrew,toles,tolesan01
2017,LAD,Adam Liberatore,535000,Adam,Liberatore,adam,liberatore,liberad01
2017,LAD,Josh Ravin,270998,Josh,Ravin,josh,ravin,ravinjo01
2017,LAD,O'Koyea Dickson,90613,O'Koyea,Dickson,okoyea,dickson,dicksok01
2017,SD,Wil Myers,17000000,Wil,Myers,wil,myers,myerswi01
2017,SD,Yangervis Solarte,2750000,Yangervis,Solarte,yangervis,solarte,solarya01
2017,SD,Erick Aybar,1750000,Erick,Aybar,erick,aybar,aybarer01
2017,SD,Clayton Richard,1750000,Clayton,Richard,clayton,richard,richacl01
2017,SD,Jhoulys Chacin,1750000,Jhoulys,Chacin,jhoulys,chacin,chacijh01
2017,SD,Brad Hand,1375000,Brad,Hand,brad,hand,handbr01
2017,SD,Craig Stammen,900000,Craig,Stammen,craig,stammen,stammcr01
2017,SD,Hector Sanchez,750000,Hector,Sanchez,hector,sanchez,sanchhe01
2017,SD,Matt Szczur,549500,Matt,Szczur,matt,szczur,szczuma01
2017,SD,Cory Spangenberg,545000,Cory,Spangenberg,cory,spangenberg,spangco01
2017,SD,Luis Perdomo,544300,Luis,Perdomo,luis,perdomo,perdolu01
2017,SD,Austin Hedges,537100,Austin,Hedges,austin,hedges,hedgeau01
2017,SD,Manuel Margot,535600,Manuel,Margot,manuel,margot,margoma01
2017,SD,Jose Torres,535400,Jose,Torres,jose,torres,torrejo01
2017,SD,Kirby Yates,535000,Kirby,Yates,kirby,yates,yateski01
2017,SD,Jose Pirela,535000,Jose,Pirela,jose,pirela,pireljo01
2017,SD,Luis Torrens,535000,Luis,Torrens,luis,torrens,torrelu01
2017,SD,Carlos Asuaje,535000,Carlos,Asuaje,carlos,asuaje,asuajca01
2017,SD,Miguel Diaz,535000,Miguel,Diaz,miguel,diaz,diazmi01
2017,SD,Allen Cordoba,535000,Allen,Cordoba,allen,cordoba,cordoal01
2017,SD,Buddy Baumann,503444,Buddy,Baumann,buddy,baumann,baumabu01
2017,SD,Hunter Renfroe,445056,Hunter,Renfroe,hunter,renfroe,renfrhu01
2017,SD,Travis Jankowski,407438,Travis,Jankowski,travis,jankowski,jankotr01
2017,SD,Dinelson Lamet,379990,Dinelson,Lamet,dinelson,lamet,lametdi01
2017,SD,Phil Maton,330299,Phil,Maton,phil,maton,matonph01
2017,SD,Jabari Blash,236763,Jabari,Blash,jabari,blash,blashja01
2017,SD,Kyle McGrath,166611,Kyle,McGrath,kyle,mcgrath,mcgraky01
2017,SD,Jordan Lyles,90613,Jordan,Lyles,jordan,lyles,lylesjo01
2017,SD,Cory Mazzoni,61383,Cory,Mazzoni,cory,mazzoni,mazzoco01
2017,SD,Christian Villanueva,40922,Christian,Villanueva,christian,villanueva,villach01
2017,SD,Rocky Gale,40922,Rocky,Gale,rocky,gale,galero01
2017,SD,Tim Melville,40922,Tim,Melville,tim,melville,melviti01
2017,SD,Christian Friedrich,1790000,Christian,Friedrich,christian,friedrich,friedch01
2017,SD,Carter Capps,987500,Carter,Capps,carter,capps,cappsca01
2017,SD,Jarred Cosart,566300,Jarred,Cosart,jarred,cosart,cosarja01
2017,SD,Colin Rea,545800,Colin,Rea,colin,rea,reaco01
2017,SD,Robbie Erlin,545500,Robbie,Erlin,robbie,erlin,erlinro01
2017,SD,Alex Dickerson,541500,Alex,Dickerson,alex,dickerson,dickeal01
2017,SD,Matt Strahm,206150,Matt,Strahm,matt,strahm,strahma01
2017,ARI,Zack Greinke,24000000,Zack,Greinke,zack,greinke,greinza01
2017,ARI,Paul Goldschmidt,8850000,Paul,Goldschmidt,paul,goldschmidt,goldspa01
2017,ARI,A.J. Pollock,6750000,A.J.,Pollock,aj,pollock,polloaj01
2017,ARI,J.D. Martinez,4879808,J.D.,Martinez,jd,martinez,martijd02
2017,ARI,Fernando Rodney,4000000,Fernando,Rodney,fernando,rodney,rodnefe01
2017,ARI,Patrick Corbin,3950000,Patrick,Corbin,patrick,corbin,corbipa01
2017,ARI,Jorge De La Rosa,2250000,Jorge De La,Rosa,jorgedela,rosa,rosajo01
2017,ARI,Taijuan Walker,2250000,Taijuan,Walker,taijuan,walker,walketa01
2017,ARI,Jeff Mathis,2000000,Jeff,Mathis,jeff,mathis,mathije01
2017,ARI,Chris Iannetta,1500000,Chris,Iannetta,chris,iannetta,iannech01
2017,ARI,Daniel Descalso,1350000,Daniel,Descalso,daniel,descalso,descada01
2017,ARI,Gregor Blanco,1000000,Gregor,Blanco,gregor,blanco,blancgr01
2017,ARI,Chris Herrmann,937500,Chris,Herrmann,chris,herrmann,herrmch01
2017,ARI,J.J. Hoover,900000,J.J.,Hoover,jj,hoover,hoovejj01
2017,ARI,Jake Lamb,573300,Jake,Lamb,jake,lamb,lambja01
2017,ARI,David Peralta,572200,David,Peralta,david,peralta,peralda01
2017,ARI,Robbie Ray,570400,Robbie,Ray,robbie,ray,rayro01
2017,ARI,Andrew Chafin,559300,Andrew,Chafin,andrew,chafin,chafian01
2017,ARI,Brandon Drury,559300,Brandon,Drury,brandon,drury,drurybr01
2017,ARI,Archie Bradley,544100,Archie,Bradley,archie,bradley,bradlar01
2017,ARI,T.J. McFarland,535000,T.J.,McFarland,tj,mcfarland,mcfartj01
2017,ARI,Reymond Fuentes,535000,Reymond,Fuentes,reymond,fuentes,fuentre01
2017,ARI,Ketel Marte,535000,Ketel,Marte,ketel,marte,marteke01
2017,ARI,Zack Godley,535000,Zack,Godley,zack,godley,godleza01
2017,ARI,Adam Rosales,430353,Adam,Rosales,adam,rosales,rosalad01
2017,ARI,Jake Barrett,353528,Jake,Barrett,jake,barrett,barreja01
2017,ARI,David Hernandez,292635,David,Hernandez,david,hernandez,hernada01
2017,ARI,Jeremy Hazelbaker,219336,Jeremy,Hazelbaker,jeremy,hazelbaker,hazelje01
2017,ARI,Silvino Bracho,163688,Silvino,Bracho,silvino,bracho,brachsi01
2017,ARI,Anthony Banda,111074,Anthony,Banda,anthony,banda,bandaan01
2017,ARI,Braden Shipley,102305,Braden,Shipley,braden,shipley,shiplbr01
2017,ARI,Kris Negron,90613,Kris,Negron,kris,negron,negrokr01
2017,ARI,John Ryan Murphy,90613,John Ryan,Murphy,johnryan,murphy,murphjo01
2017,ARI,Jimmie Sherfy,90613,Jimmie,Sherfy,jimmie,sherfy,sherfji01
2017,ARI,Ildemaro Vargas,78921,Ildemaro,Vargas,ildemaro,vargas,vargail01
2017,ARI,Christian Walker,64306,Christian,Walker,christian,walker,walkech02
2017,ARI,Yasmany Tomas,6000000,Yasmany,Tomas,yasmany,tomas,tomasya01
2017,ARI,Shelby Miller,4700000,Shelby,Miller,shelby,miller,millesh01
2017,ARI,Chris Owings,2300000,Chris,Owings,chris,owings,owingch01
2017,ARI,Randall Delgado,1775000,Randall,Delgado,randall,delgado,delgara01
2017,ARI,Nick Ahmed,566000,Nick,Ahmed,nick,ahmed,ahmedni01
2017,ARI,Steve Hathaway,538200,Steve,Hathaway,steve,hathaway,hathast01
2017,SF,Johnny Cueto,22000000,Johnny,Cueto,johnny,cueto,cuetojo01
2017,SF,Buster Posey,21400000,Buster,Posey,buster,posey,poseybu01
2017,SF,Matt Cain,20833334,Matt,Cain,matt,cain,cainma01
2017,SF,Jeff Samardzija,19500000,Jeff,Samardzija,jeff,samardzija,samarje01
2017,SF,Hunter Pence,18500000,Hunter,Pence,hunter,pence,pencehu01
2017,SF,Mark Melancon,16000000,Mark,Melancon,mark,melancon,melanma01
2017,SF,Madison Bumgarner,12000000,Madison,Bumgarner,madison,bumgarner,bumgama01
2017,SF,Denard Span,11750000,Denard,Span,denard,span,spande01
2017,SF,Brandon Crawford,8000000,Brandon,Crawford,brandon,crawford,crawfbr01
2017,SF,Matt Moore,7000000,Matt,Moore,matt,moore,moorema01
2017,SF,Sam Dyson,3520000,Sam,Dyson,sam,dyson,dysonsa01
2017,SF,Nick Hundley,2000000,Nick,Hundley,nick,hundley,hundlni01
2017,SF,Cory Gearrin,1050000,Cory,Gearrin,cory,gearrin,gearrco01
2017,SF,Joe Panik,600000,Joe,Panik,joe,panik,panikjo01
2017,SF,Hunter Strickland,555000,Hunter,Strickland,hunter,strickland,strichu01
2017,SF,Kelby Tomlinson,543000,Kelby,Tomlinson,kelby,tomlinson,tomlike01
2017,SF,Jarrett Parker,539000,Jarrett,Parker,jarrett,parker,parkeja01
2017,SF,Gorkys Hernandez,537000,Gorkys,Hernandez,gorkys,hernandez,hernago01
2017,SF,Ty Blach,536500,Ty,Blach,ty,blach,blachty01
2017,SF,Josh Osich,535000,Josh,Osich,josh,osich,osichjo01
2017,SF,Kyle Crick,535000,Kyle,Crick,kyle,crick,crickky01
2017,SF,Albert Suarez,535000,Albert,Suarez,albert,suarez,suareal01
2017,SF,Austin Slater,359529,Austin,Slater,austin,slater,slateau01
2017,SF,Derek Law,324602,Derek,Law,derek,law,lawde01
2017,SF,Steven Okert,275608,Steven,Okert,steven,okert,okertst01
2017,SF,Chris Stratton,248455,Chris,Stratton,chris,stratton,stratch01
2017,SF,Mac Williamson,203205,Mac,Williamson,mac,williamson,willima01
2017,SF,Ryder Jones,175380,Ryder,Jones,ryder,jones,jonesry01
2017,SF,Pablo Sandoval,169534,Pablo,Sandoval,pablo,sandoval,sandopa01
2017,SF,Orlando Calixte,154919,Orlando,Calixte,orlando,calixte,calior01
2017,SF,Carlos Moncrief,137381,Carlos,Moncrief,carlos,moncrief,moncrca01
2017,SF,Tim Federowicz,111074,Tim,Federowicz,tim,federowicz,federti01
2017,SF,Reyes Moronta,81844,Reyes,Moronta,reyes,moronta,moronre01
2017,SF,Roberto Gomez,78921,Roberto,Gomez,roberto,gomez,gomezro01
2017,SF,Pierce Johnson,35076,Pierce,Johnson,pierce,johnson,johnspi01
2017,SF,Brandon Belt,8800000,Brandon,Belt,brandon,belt,beltbr01
2017,SF,Will Smith,2500000,Will,Smith,will,smith,smithwi05
2017,SF,Mike Morse,535000,Mike,Morse,mike,morse,morsemi01
2017,SF,Miguel Gomez,535000,Miguel,Gomez,miguel,gomez,gomezmi01
2017,COL,Carlos Gonzalez,20000000,Carlos,Gonzalez,carlos,gonzalez,gonzaca01
2017,COL,Greg Holland,13000000,Greg,Holland,greg,holland,hollagr01
2017,COL,Nolan Arenado,11750000,Nolan,Arenado,nolan,arenado,arenano01
2017,COL,Gerardo Parra,8000000,Gerardo,Parra,gerardo,parra,parrage01
2017,COL,Ian Desmond,8000000,Ian,Desmond,ian,desmond,desmoia01
2017,COL,Charlie Blackmon,7300000,Charlie,Blackmon,charlie,blackmon,blackch02
2017,COL,Jake McGee,5900000,Jake,McGee,jake,mcgee,mcgeeja01
2017,COL,D.J. LeMahieu,4800000,D.J.,LeMahieu,dj,lemahieu,lemahdj01
2017,COL,Tyler Chatwood,4400000,Tyler,Chatwood,tyler,chatwood,chatwty01
2017,COL,Mike Dunn,4000000,Mike,Dunn,mike,dunn,dunnmi01
2017,COL,Jordan Lyles,3175000,Jordan,Lyles,jordan,lyles,lylesjo01
2017,COL,Pat Neshek,2379773,Pat,Neshek,pat,neshek,neshepa01
2017,COL,Adam Ottavino,2100000,Adam,Ottavino,adam,ottavino,ottavad01
2017,COL,Jonathan Lucroy,1836096,Jonathan,Lucroy,jonathan,lucroy,lucrojo01
2017,COL,Mark Reynolds,1500000,Mark,Reynolds,mark,reynolds,reynoma01
2017,COL,Ryan Hanigan,1250000,Ryan,Hanigan,ryan,hanigan,hanigry01
2017,COL,Alexi Amarista,1100000,Alexi,Amarista,alexi,amarista,amarial01
2017,COL,Chris Rusin,545000,Chris,Rusin,chris,rusin,rusinch01
2017,COL,Jon Gray,540000,Jon,Gray,jon,gray,grayjo01
2017,COL,Tyler Anderson,540000,Tyler,Anderson,tyler,anderson,anderty01
2017,COL,Trevor Story,540000,Trevor,Story,trevor,story,storytr01
2017,COL,Kyle Freeland,535000,Kyle,Freeland,kyle,freeland,freelky01
2017,COL,Pat Valaika,535000,Pat,Valaika,pat,valaika,valaipa01
2017,COL,Chad Bettis,515194,Chad,Bettis,chad,bettis,bettich01
2017,COL,Antonio Senzatela,502756,Antonio,Senzatela,antonio,senzatela,senzaan01
2017,COL,Scott Oberg,498719,Scott,Oberg,scott,oberg,obergsc01
2017,COL,German Marquez,489978,German,Marquez,german,marquez,marquge01
2017,COL,Tony Wolters,475111,Tony,Wolters,tony,wolters,wolteto01
2017,COL,Tom Murphy,352080,Tom,Murphy,tom,murphy,murphto04
2017,COL,Jeff Hoffman,318607,Jeff,Hoffman,jeff,hoffman,hoffmje01
2017,COL,Raimel Tapia,292300,Raimel,Tapia,raimel,tapia,tapiara01
2017,COL,Carlos Estevez,266994,Carlos,Estevez,carlos,estevez,estevca01
2017,COL,Roger Contreras,175000,Roger,Contreras,roger,contreras,contrro01
2017,COL,Zac Rosscup,163688,Zac,Rosscup,zac,rosscup,rosscza01
2017,COL,Mike Tauchman,131535,Mike,Tauchman,mike,tauchman,tauchmi01
2017,COL,Ryan McMahon,111074,Ryan,McMahon,ryan,mcmahon,mcmahry01
2017,COL,Shane Carle,87690,Shane,Carle,shane,carle,carlesh01
2017,COL,Jose Reyes,22000000,Jose,Reyes,jose,reyes,reyesjo01
2017,COL,Jason Motte,5000000,Jason,Motte,jason,motte,motteja01
2017,COL,Chad Qualls,3250000,Chad,Qualls,chad,qualls,quallch01
2017,COL,Dustin Garneau,126162,Dustin,Garneau,dustin,garneau,garnedu01
2017,COL,Stephen Cardullo,67229,Stephen,Cardullo,stephen,cardullo,cardust01
2024,NYY,Aaron Judge,40000000,Aaron,Judge,aaron,judge,judgeaa01
2024,NYY,Gerrit Cole,36000000,Gerrit,Cole,gerrit,cole,colege01
2024,NYY,Giancarlo Stanton,32000000,Giancarlo,Stanton,giancarlo,stanton,stantgi01
2024,NYY,Juan Soto,31000000,Juan,Soto,juan,soto,sotoju01
2024,NYY,Carlos Rodon,27000000,Carlos,Rodon,carlos,rodon,rodonca01
2024,NYY,Marcus Stroman,19000000,Marcus,Stroman,marcus,stroman,stromma01
2024,NYY,Anthony Rizzo,17000000,Anthony,Rizzo,anthony,rizzo,rizzoan01
2024,NYY,Gleyber Torres,14200000,Gleyber,Torres,gleyber,torres,torregl01
2024,NYY,Alex Verdugo,9200000,Alex,Verdugo,alex,verdugo,verdual01
2024,NYY,Clay Holmes,6050000,Clay,Holmes,clay,holmes,holmecl01
2024,NYY,Tommy Kahnle,5750000,Tommy,Kahnle,tommy,kahnle,kahnlto01
2024,NYY,Trent Grisham,5500000,Trent,Grisham,trent,grisham,grishtr01
2024,NYY,Jon Berti,3625000,Jon,Berti,jon,berti,bertijo01
2024,NYY,Jose Trevino,2730000,Jose,Trevino,jose,trevino,trevijo01
2024,NYY,Luke Weaver,2250000,Luke,Weaver,luke,weaver,weavelu01
2024,NYY,Clarke Schmidt,2025000,Clarke,Schmidt,clarke,schmidt,schmicl01
2024,NYY,Luis Gil,1848628,Luis,Gil,luis,gil,gillu01
2024,NYY,Austin Wells,1551564,Austin,Wells,austin,wells,wellsau01
2024,NYY,Anthony Volpe,1228964,Anthony,Volpe,anthony,volpe,volpean01
2024,NYY,Ian Hamilton,923050,Ian,Hamilton,ian,hamilton,hamilia01
2024,NYY,Jazz Chisholm,903232,Jazz,Chisholm,jazz,chisholm,chishja01
2024,NYY,Oswaldo Cabrera,783000,Oswaldo,Cabrera,oswaldo,cabrera,cabreos01
2024,NYY,Mark Leiter Jr.,500000,Mark,Leiter,mark,leiter,leitema01
2024,NYY,Tim Hill,401778,Tim,Hill,tim,hill,hillti01
2024,NYY,Jasson Dominguez,392980,Jasson,Dominguez,jasson,dominguez,dominja01
2024,NYY,Ben Rice,302328,Ben,Rice,ben,rice,ricebe01
2024,NYY,Tim Mayza,175032,Tim,Mayza,tim,mayza,mayzati01
2024,NYY,Clayton Beeter,43758,Clayton,Beeter,clayton,beeter,beetecl01
2024,NYY,D.J. LeMahieu,15000000,D.J.,LeMahieu,dj,lemahieu,lemahdj01
2024,NYY,Nestor Cortes,3950000,Nestor,Cortes,nestor,cortes,cortene01
2024,NYY,Jonathan Loaisiga,2500000,Jonathan,Loaisiga,jonathan,loaisiga,loaisjo01
2024,NYY,JT Brubaker,2275000,JT,Brubaker,jt,brubaker,brubajt01
2024,NYY,Lou Trivino,1500000,Lou,Trivino,lou,trivino,trivilo01
2024,NYY,Jake Cousins,405756,Jake,Cousins,jake,cousins,cousija01
2024,BAL,Corbin Burnes,15637000,Corbin,Burnes,corbin,burnes,burneco01
2024,BAL,Anthony Santander,11700000,Anthony,Santander,anthony,santander,santaan02
2024,BAL,Cedric Mullins,6325000,Cedric,Mullins,cedric,mullins,mullice01
2024,BAL,Ryan Mountcastle,4137500,Ryan,Mountcastle,ryan,mountcastle,mountry01
2024,BAL,James McCann,4000000,James,McCann,james,mccann,mccanja02
2024,BAL,Zach Eflin,3844100,Zach,Eflin,zach,eflin,eflinza01
2024,BAL,Ryan O'Hearn,3500000,Ryan,O'Hearn,ryan,ohearn,ohearry01
2024,BAL,Gunnar Henderson,2763378,Gunnar,Henderson,gunnar,henderson,hendegu01
2024,BAL,Danny Coulombe,2300000,Danny,Coulombe,danny,coulombe,couloda01
2024,BAL,Ramon Urias,2100000,Ramon,Urias,ramon,urias,uriasra01
2024,BAL,Colton Cowser,1721471,Colton,Cowser,colton,cowser,cowseco01
2024,BAL,Gregory Soto,1666667,Gregory,Soto,gregory,soto,sotogr01
2024,BAL,Seranthony Dominguez,1508065,Seranthony,Dominguez,seranthony,dominguez,dominse01
2024,BAL,Cionel Perez,1200000,Cionel,Perez,cionel,perez,perezci01
2024,BAL,Jordan Westburg,1066813,Jordan,Westburg,jordan,westburg,westbjo01
2024,BAL,Adley Rutschman,1048610,Adley,Rutschman,adley,rutschman,rutscad01
2024,BAL,Jacob Webb,1000000,Jacob,Webb,jacob,webb,webbja01
2024,BAL,Dean Kremer,756600,Dean,Kremer,dean,kremer,kremede01
2024,BAL,Yennier Cano,752300,Yennier,Cano,yennier,cano,canoye01
2024,BAL,Albert Suarez,656370,Albert,Suarez,albert,suarez,suareal01
2024,BAL,Heston Kjerstad,473382,Heston,Kjerstad,heston,kjerstad,kjershe01
2024,BAL,Cade Povich,314262,Cade,Povich,cade,povich,povicca01
2024,BAL,Jackson Holliday,310284,Jackson,Holliday,jackson,holliday,hollija01
2024,BAL,Austin Slater,246667,Austin,Slater,austin,slater,slateau01
2024,BAL,Keegan Akin,235055,Keegan,Akin,keegan,akin,akinke01
2024,BAL,Emmanuel Rivera,155142,Emmanuel,Rivera,emmanuel,rivera,riverem01
2024,BAL,Matt Bowman,151164,Matt,Bowman,matt,bowman,bowmama01
2024,BAL,Colin Selby,19890,Colin,Selby,colin,selby,selbyco01
2024,BAL,John Means,3325000,John,Means,john,means,meansjo01
2024,BAL,Jorge Mateo,2700000,Jorge,Mateo,jorge,mateo,mateojo01
2024,BAL,Tyler Wells,1962500,Tyler,Wells,tyler,wells,wellsty01
2024,BAL,Felix Bautista,1000000,Felix,Bautista,felix,bautista,bautife01
2024,BAL,Grayson Rodriguez,991398,Grayson,Rodriguez,grayson,rodriguez,rodrigr01
2024,BAL,Kyle Bradish,754500,Kyle,Bradish,kyle,bradish,bradiky01
2024,BAL,Burch Smith,318240,Burch,Smith,burch,smith,smithbu01
2024,BOS,Trevor Story,22500000,Trevor,Story,trevor,story,storytr01
2024,BOS,Masataka Yoshida,18000000,Masataka,Yoshida,masataka,yoshida,yoshima02
2024,BOS,Chris Martin,7500000,Chris,Martin,chris,martin,martich01
2024,BOS,Nick Pivetta,7500000,Nick,Pivetta,nick,pivetta,pivetni01
2024,BOS,Tyler O'Neill,5850000,Tyler,O'Neill,tyler,oneill,oneilty01
2024,BOS,Ceddanne Rafaela,3000000,Ceddanne,Rafaela,ceddanne,rafaela,rafaece01
2024,BOS,Jarren Duran,2081661,Jarren,Duran,jarren,duran,duranja01
2024,BOS,Brayan Bello,2000000,Brayan,Bello,brayan,bello,bellobr01
2024,BOS,Danny Jansen,1817204,Danny,Jansen,danny,jansen,janseda01
2024,BOS,Luis Garcia,1370940,Luis,Garcia,luis,garcia,garcilu04
2024,BOS,Tanner Houck,1304267,Tanner,Houck,tanner,houck,houckta01
2024,BOS,Wilyer Abreu,1118245,Wilyer,Abreu,wilyer,abreu,abreuwi02
2024,BOS,Kutter Crawford,997986,Kutter,Crawford,kutter,crawford,crawfku01
2024,BOS,Lucas Sims,919380,Lucas,Sims,lucas,sims,simslu01
2024,BOS,Connor Wong,760000,Connor,Wong,connor,wong,wongco01
2024,BOS,Triston Casas,760000,Triston,Casas,triston,casas,casastr01
2024,BOS,Justin Slaten,740000,Justin,Slaten,justin,slaten,slateju01
2024,BOS,Romy Gonzalez,688194,Romy,Gonzalez,romy,gonzalez,gonzaro01
2024,BOS,Greg Weissert,643517,Greg,Weissert,greg,weissert,weissgr01
2024,BOS,Josh Winckowski,623009,Josh,Winckowski,josh,winckowski,winckjo01
2024,BOS,Vaughn Grissom,570427,Vaughn,Grissom,vaughn,grissom,grissva01
2024,BOS,Enmanuel Valdez,447664,Enmanuel,Valdez,enmanuel,valdez,valdeen01
2024,BOS,Nick Sogard,194922,Nick,Sogard,nick,sogard,sogarni01
2024,BOS,Mickey Gasper,135252,Mickey,Gasper,mickey,gasper,gaspemi01
2024,BOS,Luis Guerrero,91494,Luis,Guerrero,luis,guerrero,guerrlu01
2024,BOS,Richard Fitts,83538,Richard,Fitts,richard,fitts,fittsri01
2024,BOS,Chase Shugart,71604,Chase,Shugart,chase,shugart,shugach01
2024,BOS,Quinn Priester,3978,Quinn,Priester,quinn,priester,priesqu01
2024,BOS,Rafael Devers,25000000,Rafael,Devers,rafael,devers,deverra01
2024,BOS,Lucas Giolito,18000000,Lucas,Giolito,lucas,giolito,giolilu01
2024,BOS,Kenley Jansen,16000000,Kenley,Jansen,kenley,jansen,janseke01
2024,BOS,Garrett Whitlock,3250000,Garrett,Whitlock,garrett,whitlock,whitlga01
2024,BOS,James Paxton,2483871,James,Paxton,james,paxton,patoja01
2024,BOS,Liam Hendriks,2000000,Liam,Hendriks,liam,hendriks,hendrli01
2024,BOS,Rob Refsnyder,1850000,Rob,Refsnyder,rob,refsnyder,refsnro01
2024,BOS,Chris Murphy,743500,Chris,Murphy,chris,murphy,murphch01
2024,BOS,Bryan Mata,740000,Bryan,Mata,bryan,mata,matabr01
2024,BOS,David Hamilton,700128,David,Hamilton,david,hamilton,hamilda03
2024,BOS,Brennan Bernardino,680238,Brennan,Bernardino,brennan,bernardino,bernabr01
2024,BOS,Isaiah Campbell,385056,Isaiah,Campbell,isaiah,campbell,campbis01
2024,TB,Brandon Lowe,8750000,Brandon,Lowe,brandon,lowe,lowebr01
2024,TB,Yandy Diaz,8000000,Yandy,Diaz,yandy,diaz,diazya02
2024,TB,Colin Poche,2375000,Colin,Poche,colin,poche,pocheco01
2024,TB,Tyler Alexander,1950000,Tyler,Alexander,tyler,alexander,aleaty01
2024,TB,Drew Rasmussen,1862500,Drew,Rasmussen,drew,rasmussen,rasmudr01
2024,TB,Zack Littell,1850000,Zack,Littell,zack,littell,litteza01
2024,TB,Ryan Pepiot,980929,Ryan,Pepiot,ryan,pepiot,pepiory01
2024,TB,Jason Adam,914508,Jason,Adam,jason,adam,adamja01
2024,TB,Jose Siri,757800,Jose,Siri,jose,siri,sirijo01
2024,TB,Taylor Walls,757300,Taylor,Walls,taylor,walls,wallsta01
2024,TB,Josh Lowe,755700,Josh,Lowe,josh,lowe,lowejo01
2024,TB,Ben Rortvedt,755400,Ben,Rortvedt,ben,rortvedt,rortvbe01
2024,TB,Jose Caballero,751700,Jose,Caballero,jose,caballero,cabaljo01
2024,TB,Garrett Cleavinger,746900,Garrett,Cleavinger,garrett,cleavinger,cleavga01
2024,TB,Richard Palacios,745200,Richard,Palacios,richard,palacios,palacri01
2024,TB,Taj Bradley,743300,Taj,Bradley,taj,bradley,bradlta01
2024,TB,Jonny DeLuca,742400,Jonny,DeLuca,jonny,deluca,delucjo01
2024,TB,Dylan Carlson,684946,Dylan,Carlson,dylan,carlson,carlsdy01
